rule,id
?b  19  ?f  ?a  23  ?f   => ?a  22  ?b,452
?f  19  ?a  ?b  23  ?f   => ?a  22  ?b,453
?a  19  ?f  ?b  23  ?f   => ?a  22  ?b,454
?f  13  ?a  ?b  23  ?f   => ?a  22  ?b,455
?a  13  ?f  ?b  23  ?f   => ?a  22  ?b,456
?b  13  ?f  ?f  23  ?a   => ?a  22  ?b,457
?b  13  ?f  ?a  23  ?f   => ?a  22  ?b,458
?e  19  ?b  ?a  23  ?e   => ?a  22  ?b,459
?e  19  ?b  ?e  23  ?a   => ?a  22  ?b,460
?a  19  ?e  ?e  23  ?b   => ?a  22  ?b,461
?e  19  ?a  ?e  23  ?b   => ?a  22  ?b,462
?a  13  ?e  ?e  23  ?b   => ?a  22  ?b,463
?e  13  ?a  ?e  23  ?b   => ?a  22  ?b,464
?e  13  ?b  ?a  23  ?e   => ?a  22  ?b,465
?e  13  ?b  ?e  23  ?a   => ?a  22  ?b,466
?b  19  ?f  ?f  6  ?a   => ?a  2  ?b,467
?b  19  ?f  ?a  6  ?f   => ?a  2  ?b,468
?b  14  ?f  ?f  6  ?a   => ?a  2  ?b,469
?b  14  ?f  ?a  6  ?f   => ?a  2  ?b,470
?b  31  ?f  ?f  6  ?a   => ?a  2  ?b,471
?b  31  ?f  ?a  6  ?f   => ?a  2  ?b,472
?a  19  ?f  ?b  6  ?f   => ?a  2  ?b,473
?f  19  ?a  ?b  6  ?f   => ?a  2  ?b,474
?f  14  ?a  ?b  6  ?f   => ?a  2  ?b,475
?a  14  ?f  ?b  6  ?f   => ?a  2  ?b,476
?a  31  ?f  ?b  6  ?f   => ?a  2  ?b,477
?f  31  ?a  ?b  6  ?f   => ?a  2  ?b,478
?e  19  ?b  ?a  6  ?e   => ?a  2  ?b,479
?e  19  ?b  ?e  6  ?a   => ?a  2  ?b,480
?e  14  ?b  ?a  6  ?e   => ?a  2  ?b,481
?e  14  ?b  ?e  6  ?a   => ?a  2  ?b,482
?a  19  ?f  ?f  6  ?b   => ?a  2  ?b,483
?e  31  ?b  ?a  6  ?e   => ?a  2  ?b,484
?e  31  ?b  ?e  6  ?a   => ?a  2  ?b,485
?a  14  ?f  ?f  6  ?b   => ?a  2  ?b,486
?e  19  ?a  ?e  6  ?b   => ?a  2  ?b,487
?e  14  ?a  ?e  6  ?b   => ?a  2  ?b,488
?e  31  ?a  ?e  6  ?b   => ?a  2  ?b,489
?a  31  ?e  ?e  6  ?b   => ?a  2  ?b,490
?f  23  ?a  ?b  31  ?f   => ?a  31  ?b,491
?a  23  ?f  ?b  31  ?f   => ?a  31  ?b,492
?f  6  ?a  ?b  6  ?f   => ?a  31  ?b,493
?a  6  ?f  ?b  6  ?f   => ?a  31  ?b,494
?e  23  ?a  ?e  31  ?b   => ?a  31  ?b,495
?a  23  ?e  ?e  31  ?b   => ?a  31  ?b,496
?b  23  ?f  ?a  31  ?f   => ?a  31  ?b,497
?b  23  ?f  ?f  31  ?a   => ?a  31  ?b,498
?e  6  ?a  ?e  6  ?b   => ?a  31  ?b,499
?e  6  ?b  ?a  6  ?e   => ?a  31  ?b,500
?f  23  ?b  ?a  31  ?f   => ?a  31  ?b,501
?e  23  ?b  ?e  31  ?a   => ?a  31  ?b,502
?b  19  ?f  ?f  23  ?a   => ?a  19  ?b,503
?b  19  ?f  ?a  23  ?f   => ?a  19  ?b,504
?a  19  ?f  ?b  23  ?f   => ?a  19  ?b,505
?f  19  ?a  ?b  23  ?f   => ?a  19  ?b,506
?e  19  ?b  ?a  23  ?e   => ?a  19  ?b,507
?e  19  ?b  ?e  23  ?a   => ?a  19  ?b,508
?a  19  ?e  ?e  23  ?b   => ?a  19  ?b,509
?e  19  ?a  ?e  23  ?b   => ?a  19  ?b,510
?b  11  ?f  ?f  6  ?a   => ?a  11  ?b,511
?b  11  ?f  ?a  6  ?f   => ?a  11  ?b,512
?e  11  ?b  ?e  6  ?a   => ?a  11  ?b,513
?e  11  ?b  ?a  6  ?e   => ?a  11  ?b,514
?a  11  ?f  ?f  6  ?b   => ?a  11  ?b,515
?a  11  ?f  ?b  6  ?f   => ?a  11  ?b,516
?f  11  ?a  ?b  6  ?f   => ?a  11  ?b,517
?e  11  ?a  ?e  6  ?b   => ?a  11  ?b,518
?f  23  ?a  ?b  6  ?f   => ?a  31  ?b,519
?a  23  ?f  ?b  6  ?f   => ?a  31  ?b,520
?b  23  ?f  ?a  6  ?f   => ?a  31  ?b,521
?b  23  ?f  ?f  6  ?a   => ?a  31  ?b,522
?a  23  ?e  ?e  6  ?b   => ?a  31  ?b,523
?e  23  ?a  ?e  6  ?b   => ?a  31  ?b,524
?e  23  ?b  ?a  6  ?e   => ?a  31  ?b,525
?e  23  ?b  ?e  6  ?a   => ?a  31  ?b,526
?f  6  ?a  ?b  6  ?f   => ?a  14  ?b,527
?a  6  ?f  ?b  6  ?f   => ?a  14  ?b,528
?e  6  ?b  ?a  6  ?e   => ?a  14  ?b,529
?e  6  ?a  ?e  6  ?b   => ?a  14  ?b,530
?f  23  ?a  ?b  23  ?f   => ?a  19  ?b,531
?a  23  ?f  ?b  23  ?f   => ?a  19  ?b,532
?e  23  ?b  ?a  23  ?e   => ?a  19  ?b,533
?e  23  ?a  ?e  23  ?b   => ?a  19  ?b,534
?f  13  ?a  ?b  19  ?f   => ?a  22  ?b,535
?a  13  ?f  ?b  19  ?f   => ?a  22  ?b,536
?f  13  ?a  ?b  14  ?f   => ?a  22  ?b,537
?a  13  ?f  ?b  14  ?f   => ?a  22  ?b,538
?b  13  ?f  ?a  19  ?f   => ?a  22  ?b,539
?b  13  ?f  ?f  19  ?a   => ?a  22  ?b,540
?b  13  ?f  ?a  14  ?f   => ?a  22  ?b,541
?f  13  ?a  ?b  13  ?f   => ?a  22  ?b,542
?a  13  ?f  ?b  13  ?f   => ?a  22  ?b,543
?b  13  ?f  ?f  14  ?a   => ?a  22  ?b,544
?a  13  ?e  ?e  19  ?b   => ?a  22  ?b,545
?e  13  ?a  ?e  19  ?b   => ?a  22  ?b,546
?e  13  ?a  ?e  14  ?b   => ?a  22  ?b,547
?e  13  ?b  ?a  19  ?e   => ?a  22  ?b,548
?e  13  ?b  ?e  19  ?a   => ?a  22  ?b,549
?e  13  ?b  ?e  14  ?a   => ?a  22  ?b,550
?e  13  ?b  ?a  14  ?e   => ?a  22  ?b,551
?a  13  ?e  ?e  14  ?b   => ?a  22  ?b,552
?e  13  ?b  ?a  13  ?e   => ?a  22  ?b,553
?e  13  ?a  ?e  13  ?b   => ?a  22  ?b,554
?f  14  ?a  ?b  38  ?f   => ?a  38  ?b,555
?a  14  ?f  ?b  38  ?f   => ?a  38  ?b,556
?b  14  ?f  ?f  38  ?a   => ?a  38  ?b,557
?b  14  ?f  ?a  38  ?f   => ?a  38  ?b,558
?f  23  ?a  ?b  23  ?f   => ?a  38  ?b,559
?a  23  ?f  ?b  23  ?f   => ?a  38  ?b,560
?a  14  ?e  ?e  38  ?b   => ?a  38  ?b,561
?e  14  ?a  ?e  38  ?b   => ?a  38  ?b,562
?e  14  ?b  ?e  38  ?a   => ?a  38  ?b,563
?e  14  ?b  ?a  38  ?e   => ?a  38  ?b,564
?e  23  ?b  ?a  23  ?e   => ?a  38  ?b,565
?e  23  ?a  ?e  23  ?b   => ?a  38  ?b,566
?a  14  ?f  ?b  6  ?f   => ?a  6  ?b,567
?f  14  ?a  ?b  6  ?f   => ?a  6  ?b,568
?a  14  ?e  ?e  6  ?b   => ?a  6  ?b,569
?e  14  ?a  ?e  6  ?b   => ?a  6  ?b,570
?b  14  ?f  ?f  6  ?a   => ?a  6  ?b,571
?b  14  ?f  ?a  6  ?f   => ?a  6  ?b,572
?f  14  ?b  ?a  6  ?f   => ?a  6  ?b,573
?e  14  ?b  ?e  6  ?a   => ?a  6  ?b,574
?b  13  ?f  ?f  6  ?a   => ?a  2  ?b,575
?b  13  ?f  ?a  6  ?f   => ?a  2  ?b,576
?f  13  ?a  ?b  6  ?f   => ?a  2  ?b,577
?a  13  ?f  ?b  6  ?f   => ?a  2  ?b,578
?e  13  ?b  ?a  6  ?e   => ?a  2  ?b,579
?e  13  ?b  ?e  6  ?a   => ?a  2  ?b,580
?a  13  ?e  ?e  6  ?b   => ?a  2  ?b,581
?e  13  ?a  ?e  6  ?b   => ?a  2  ?b,582
?b  22  ?f  ?f  6  ?a   => ?a  22  ?b,583
?b  22  ?f  ?a  6  ?f   => ?a  22  ?b,584
?e  22  ?b  ?a  6  ?e   => ?a  22  ?b,585
?e  22  ?b  ?e  6  ?a   => ?a  22  ?b,586
?b  13  ?f  ?f  31  ?a   => ?a  22  ?b,587
?b  13  ?f  ?a  31  ?f   => ?a  22  ?b,588
?f  13  ?a  ?b  31  ?f   => ?a  22  ?b,589
?a  13  ?f  ?b  31  ?f   => ?a  22  ?b,590
?a  22  ?f  ?f  6  ?b   => ?a  22  ?b,591
?a  22  ?f  ?b  6  ?f   => ?a  22  ?b,592
?f  22  ?a  ?b  6  ?f   => ?a  22  ?b,593
?a  13  ?e  ?e  31  ?b   => ?a  22  ?b,594
?e  13  ?a  ?e  31  ?b   => ?a  22  ?b,595
?e  13  ?b  ?a  31  ?e   => ?a  22  ?b,596
?e  13  ?b  ?e  31  ?a   => ?a  22  ?b,597
?e  22  ?a  ?e  6  ?b   => ?a  22  ?b,598
?f  13  ?a  ?b  13  ?f   => ?a  13  ?b,599
?a  13  ?f  ?b  13  ?f   => ?a  13  ?b,600
?e  13  ?b  ?a  13  ?e   => ?a  13  ?b,601
?e  13  ?a  ?e  13  ?b   => ?a  13  ?b,602
?f  23  ?a  ?b  23  ?f   => ?a  2  ?b,603
?b  23  ?f  ?f  31  ?a   => ?a  2  ?b,604
?a  23  ?f  ?b  23  ?f   => ?a  2  ?b,605
?b  23  ?f  ?a  31  ?f   => ?a  2  ?b,606
?f  23  ?a  ?b  31  ?f   => ?a  2  ?b,607
?a  23  ?f  ?b  31  ?f   => ?a  2  ?b,608
?e  23  ?b  ?a  23  ?e   => ?a  2  ?b,609
?e  23  ?a  ?e  23  ?b   => ?a  2  ?b,610
?e  23  ?b  ?e  31  ?a   => ?a  2  ?b,611
?e  23  ?b  ?a  31  ?e   => ?a  2  ?b,612
?a  23  ?e  ?e  31  ?b   => ?a  2  ?b,613
?e  23  ?a  ?e  31  ?b   => ?a  2  ?b,614
?b  14  ?f  ?f  31  ?a   => ?a  39  ?b,615
?b  14  ?f  ?a  31  ?f   => ?a  39  ?b,616
?a  14  ?f  ?b  31  ?f   => ?a  39  ?b,617
?f  14  ?a  ?b  31  ?f   => ?a  39  ?b,618
?e  14  ?b  ?e  31  ?a   => ?a  39  ?b,619
?e  14  ?b  ?a  31  ?e   => ?a  39  ?b,620
?a  14  ?e  ?e  31  ?b   => ?a  39  ?b,621
?e  14  ?a  ?e  31  ?b   => ?a  39  ?b,622
?b  38  ?f  ?f  6  ?a   => ?a  5  ?b,623
?b  38  ?f  ?a  6  ?f   => ?a  5  ?b,624
?f  19  ?a  ?b  19  ?f   => ?a  5  ?b,625
?a  19  ?f  ?b  19  ?f   => ?a  5  ?b,626
?b  19  ?f  ?f  23  ?a   => ?a  5  ?b,627
?b  19  ?f  ?a  23  ?f   => ?a  5  ?b,628
?f  19  ?a  ?b  23  ?f   => ?a  5  ?b,629
?a  19  ?f  ?b  23  ?f   => ?a  5  ?b,630
?e  38  ?b  ?a  6  ?e   => ?a  5  ?b,631
?e  38  ?b  ?e  6  ?a   => ?a  5  ?b,632
?e  19  ?a  ?e  19  ?b   => ?a  5  ?b,633
?e  19  ?b  ?a  19  ?e   => ?a  5  ?b,634
?e  19  ?b  ?a  23  ?e   => ?a  5  ?b,635
?e  19  ?b  ?e  23  ?a   => ?a  5  ?b,636
?a  38  ?f  ?b  6  ?f   => ?a  5  ?b,637
?f  38  ?a  ?b  6  ?f   => ?a  5  ?b,638
?a  19  ?e  ?e  23  ?b   => ?a  5  ?b,639
?e  19  ?a  ?e  23  ?b   => ?a  5  ?b,640
?e  38  ?a  ?e  6  ?b   => ?a  5  ?b,641
?a  38  ?e  ?e  6  ?b   => ?a  5  ?b,642
?f  14  ?a  ?b  14  ?f   => ?a  22  ?b,643
?a  14  ?f  ?b  14  ?f   => ?a  22  ?b,644
?e  14  ?a  ?e  14  ?b   => ?a  22  ?b,645
?e  14  ?b  ?a  14  ?e   => ?a  22  ?b,646
?f  38  ?a  ?b  38  ?f   => ?a  38  ?b,647
?a  38  ?f  ?b  38  ?f   => ?a  38  ?b,648
?e  38  ?b  ?a  38  ?e   => ?a  38  ?b,649
?e  38  ?a  ?e  38  ?b   => ?a  38  ?b,650
?f  14  ?a  ?b  23  ?f   => ?a  14  ?b,651
?a  14  ?f  ?b  23  ?f   => ?a  14  ?b,652
?b  14  ?f  ?f  23  ?a   => ?a  14  ?b,653
?b  14  ?f  ?a  23  ?f   => ?a  14  ?b,654
?e  14  ?b  ?a  23  ?e   => ?a  14  ?b,655
?e  14  ?b  ?e  23  ?a   => ?a  14  ?b,656
?a  14  ?e  ?e  23  ?b   => ?a  14  ?b,657
?e  14  ?a  ?e  23  ?b   => ?a  14  ?b,658
?a  6  ?f  ?b  6  ?f   => ?a  23  ?b,659
?f  6  ?a  ?b  6  ?f   => ?a  23  ?b,660
?e  6  ?b  ?a  6  ?e   => ?a  23  ?b,661
?e  6  ?a  ?e  6  ?b   => ?a  23  ?b,662
?b  19  ?f  ?f  31  ?a   => ?a  22  ?b,663
?b  19  ?f  ?a  31  ?f   => ?a  22  ?b,664
?a  19  ?f  ?b  31  ?f   => ?a  22  ?b,665
?f  19  ?a  ?b  31  ?f   => ?a  22  ?b,666
?e  19  ?b  ?a  31  ?e   => ?a  22  ?b,667
?e  19  ?b  ?e  31  ?a   => ?a  22  ?b,668
?e  19  ?a  ?e  31  ?b   => ?a  22  ?b,669
?a  19  ?e  ?e  31  ?b   => ?a  22  ?b,670
?f  13  ?a  ?b  23  ?f   => ?a  39  ?b,671
?a  13  ?f  ?b  23  ?f   => ?a  39  ?b,672
?b  31  ?f  ?a  6  ?f   => ?a  39  ?b,673
?b  31  ?f  ?f  6  ?a   => ?a  39  ?b,674
?b  13  ?f  ?a  23  ?f   => ?a  39  ?b,675
?b  13  ?f  ?f  23  ?a   => ?a  39  ?b,676
?f  31  ?a  ?b  6  ?f   => ?a  39  ?b,677
?a  31  ?f  ?b  6  ?f   => ?a  39  ?b,678
?a  13  ?e  ?e  23  ?b   => ?a  39  ?b,679
?e  13  ?a  ?e  23  ?b   => ?a  39  ?b,680
?e  31  ?b  ?a  6  ?e   => ?a  39  ?b,681
?e  31  ?b  ?e  6  ?a   => ?a  39  ?b,682
?e  13  ?b  ?a  23  ?e   => ?a  39  ?b,683
?e  13  ?b  ?e  23  ?a   => ?a  39  ?b,684
?e  31  ?a  ?e  6  ?b   => ?a  39  ?b,685
?a  31  ?e  ?e  6  ?b   => ?a  39  ?b,686
?f  19  ?a  ?b  6  ?f   => ?a  13  ?b,687
?a  19  ?f  ?b  6  ?f   => ?a  13  ?b,688
?b  19  ?f  ?f  6  ?a   => ?a  13  ?b,689
?b  19  ?f  ?a  6  ?f   => ?a  13  ?b,690
?a  19  ?f  ?f  6  ?b   => ?a  13  ?b,691
?e  19  ?a  ?e  6  ?b   => ?a  13  ?b,692
?e  19  ?b  ?a  6  ?e   => ?a  13  ?b,693
?e  19  ?b  ?e  6  ?a   => ?a  13  ?b,694
?f  14  ?a  ?b  19  ?f   => ?a  11  ?b,695
?a  14  ?f  ?b  19  ?f   => ?a  11  ?b,696
?b  14  ?f  ?f  19  ?a   => ?a  11  ?b,697
?b  14  ?f  ?a  19  ?f   => ?a  11  ?b,698
?a  14  ?e  ?e  19  ?b   => ?a  11  ?b,699
?e  14  ?a  ?e  19  ?b   => ?a  11  ?b,700
?e  14  ?b  ?a  19  ?e   => ?a  11  ?b,701
?e  14  ?b  ?e  19  ?a   => ?a  11  ?b,702
?b  23  ?f  ?f  31  ?a   => ?a  39  ?b,703
?b  23  ?f  ?a  31  ?f   => ?a  39  ?b,704
?a  23  ?f  ?b  31  ?f   => ?a  39  ?b,705
?f  23  ?a  ?b  31  ?f   => ?a  39  ?b,706
?a  23  ?e  ?e  31  ?b   => ?a  39  ?b,707
?e  23  ?a  ?e  31  ?b   => ?a  39  ?b,708
?e  23  ?b  ?a  31  ?e   => ?a  39  ?b,709
?e  23  ?b  ?e  31  ?a   => ?a  39  ?b,710
?a  19  ?f  ?b  19  ?f   => ?a  11  ?b,711
?f  19  ?a  ?b  19  ?f   => ?a  11  ?b,712
?f  14  ?a  ?b  14  ?f   => ?a  11  ?b,713
?a  14  ?f  ?b  14  ?f   => ?a  11  ?b,714
?e  19  ?a  ?e  19  ?b   => ?a  11  ?b,715
?e  19  ?b  ?a  19  ?e   => ?a  11  ?b,716
?e  14  ?b  ?a  14  ?e   => ?a  11  ?b,717
?e  14  ?a  ?e  14  ?b   => ?a  11  ?b,718
?b  14  ?f  ?f  23  ?a   => ?a  2  ?b,719
?b  14  ?f  ?a  23  ?f   => ?a  2  ?b,720
?f  14  ?a  ?b  23  ?f   => ?a  2  ?b,721
?a  14  ?f  ?b  23  ?f   => ?a  2  ?b,722
?e  14  ?b  ?a  23  ?e   => ?a  2  ?b,723
?e  14  ?b  ?e  23  ?a   => ?a  2  ?b,724
?a  14  ?e  ?e  23  ?b   => ?a  2  ?b,725
?e  14  ?a  ?e  23  ?b   => ?a  2  ?b,726
?b  5  ?f  ?f  6  ?a   => ?a  5  ?b,727
?b  5  ?f  ?a  6  ?f   => ?a  5  ?b,728
?e  5  ?b  ?a  6  ?e   => ?a  5  ?b,729
?e  5  ?b  ?e  6  ?a   => ?a  5  ?b,730
?a  5  ?f  ?b  6  ?f   => ?a  5  ?b,731
?a  5  ?f  ?f  6  ?b   => ?a  5  ?b,732
?f  5  ?a  ?b  6  ?f   => ?a  5  ?b,733
?e  5  ?a  ?e  6  ?b   => ?a  5  ?b,734
?f  23  ?a  ?b  23  ?f   => ?a  13  ?b,735
?a  23  ?f  ?b  23  ?f   => ?a  13  ?b,736
?f  23  ?b  ?a  23  ?f   => ?a  13  ?b,737
?e  23  ?a  ?e  23  ?b   => ?a  13  ?b,738
?a  19  ?f  ?b  19  ?f   => ?a  22  ?b,739
?f  19  ?a  ?b  19  ?f   => ?a  22  ?b,740
?f  31  ?a  ?b  31  ?f   => ?a  22  ?b,741
?a  31  ?f  ?b  31  ?f   => ?a  22  ?b,742
?e  19  ?b  ?a  19  ?e   => ?a  22  ?b,743
?e  19  ?a  ?e  19  ?b   => ?a  22  ?b,744
?e  31  ?a  ?e  31  ?b   => ?a  22  ?b,745
?e  31  ?b  ?a  31  ?e   => ?a  22  ?b,746
?b  13  ?f  ?f  6  ?a   => ?a  39  ?b,747
?b  13  ?f  ?a  6  ?f   => ?a  39  ?b,748
?f  13  ?a  ?b  6  ?f   => ?a  39  ?b,749
?a  13  ?f  ?b  6  ?f   => ?a  39  ?b,750
?e  13  ?b  ?a  6  ?e   => ?a  39  ?b,751
?e  13  ?b  ?e  6  ?a   => ?a  39  ?b,752
?a  13  ?f  ?f  6  ?b   => ?a  39  ?b,753
?e  13  ?a  ?e  6  ?b   => ?a  39  ?b,754
?f  31  ?a  ?b  38  ?f   => ?a  5  ?b,755
?a  31  ?f  ?b  38  ?f   => ?a  5  ?b,756
?b  31  ?f  ?f  38  ?a   => ?a  5  ?b,757
?b  31  ?f  ?a  38  ?f   => ?a  5  ?b,758
?a  31  ?e  ?e  38  ?b   => ?a  5  ?b,759
?e  31  ?a  ?e  38  ?b   => ?a  5  ?b,760
?e  31  ?b  ?a  38  ?e   => ?a  5  ?b,761
?e  31  ?b  ?e  38  ?a   => ?a  5  ?b,762
?b  11  ?f  ?f  23  ?a   => ?a  11  ?b,763
?b  11  ?f  ?a  23  ?f   => ?a  11  ?b,764
?f  11  ?a  ?b  23  ?f   => ?a  11  ?b,765
?a  11  ?f  ?b  23  ?f   => ?a  11  ?b,766
?e  11  ?b  ?a  23  ?e   => ?a  11  ?b,767
?e  11  ?b  ?e  23  ?a   => ?a  11  ?b,768
?a  11  ?f  ?f  23  ?b   => ?a  11  ?b,769
?e  11  ?a  ?e  23  ?b   => ?a  11  ?b,770
?b  38  ?f  ?f  6  ?a   => ?a  22  ?b,771
?b  38  ?f  ?a  6  ?f   => ?a  22  ?b,772
?e  38  ?b  ?a  6  ?e   => ?a  22  ?b,773
?e  38  ?b  ?e  6  ?a   => ?a  22  ?b,774
?f  38  ?a  ?b  6  ?f   => ?a  22  ?b,775
?a  38  ?f  ?b  6  ?f   => ?a  22  ?b,776
?a  38  ?f  ?f  6  ?b   => ?a  22  ?b,777
?e  38  ?a  ?e  6  ?b   => ?a  22  ?b,778
?b  14  ?f  ?f  6  ?a   => ?a  19  ?b,779
?b  14  ?f  ?a  6  ?f   => ?a  19  ?b,780
?b  31  ?f  ?f  6  ?a   => ?a  19  ?b,781
?b  31  ?f  ?a  6  ?f   => ?a  19  ?b,782
?f  14  ?a  ?b  6  ?f   => ?a  19  ?b,783
?a  14  ?f  ?b  6  ?f   => ?a  19  ?b,784
?f  31  ?a  ?b  6  ?f   => ?a  19  ?b,785
?a  31  ?f  ?b  6  ?f   => ?a  19  ?b,786
?e  14  ?b  ?e  6  ?a   => ?a  19  ?b,787
?e  14  ?b  ?a  6  ?e   => ?a  19  ?b,788
?e  31  ?b  ?a  6  ?e   => ?a  19  ?b,789
?e  31  ?b  ?e  6  ?a   => ?a  19  ?b,790
?a  14  ?e  ?e  6  ?b   => ?a  19  ?b,791
?a  31  ?e  ?e  6  ?b   => ?a  19  ?b,792
?e  14  ?a  ?e  6  ?b   => ?a  19  ?b,793
?e  31  ?a  ?e  6  ?b   => ?a  19  ?b,794
?a  14  ?f  ?b  6  ?f   => ?a  13  ?b,795
?f  31  ?a  ?b  6  ?f   => ?a  13  ?b,796
?a  31  ?f  ?b  6  ?f   => ?a  13  ?b,797
?f  14  ?a  ?b  6  ?f   => ?a  13  ?b,798
?b  14  ?f  ?f  6  ?a   => ?a  13  ?b,799
?b  14  ?f  ?a  6  ?f   => ?a  13  ?b,800
?e  14  ?a  ?e  6  ?b   => ?a  13  ?b,801
?a  14  ?e  ?e  6  ?b   => ?a  13  ?b,802
?a  31  ?e  ?e  6  ?b   => ?a  13  ?b,803
?e  31  ?a  ?e  6  ?b   => ?a  13  ?b,804
?b  31  ?f  ?f  6  ?a   => ?a  13  ?b,805
?b  31  ?f  ?a  6  ?f   => ?a  13  ?b,806
?e  14  ?b  ?e  6  ?a   => ?a  13  ?b,807
?e  14  ?b  ?a  6  ?e   => ?a  13  ?b,808
?e  31  ?b  ?e  6  ?a   => ?a  13  ?b,809
?e  31  ?b  ?a  6  ?e   => ?a  13  ?b,810
?b  23  ?f  ?f  6  ?a   => ?a  14  ?b,811
?b  23  ?f  ?a  6  ?f   => ?a  14  ?b,812
?f  23  ?a  ?b  6  ?f   => ?a  14  ?b,813
?a  23  ?f  ?b  6  ?f   => ?a  14  ?b,814
?e  23  ?b  ?a  6  ?e   => ?a  14  ?b,815
?e  23  ?b  ?e  6  ?a   => ?a  14  ?b,816
?a  23  ?e  ?e  6  ?b   => ?a  14  ?b,817
?e  23  ?a  ?e  6  ?b   => ?a  14  ?b,818
?f  14  ?a  ?b  14  ?f   => ?a  39  ?b,819
?a  14  ?f  ?b  14  ?f   => ?a  39  ?b,820
?e  14  ?a  ?e  14  ?b   => ?a  39  ?b,821
?e  14  ?b  ?a  14  ?e   => ?a  39  ?b,822
?f  13  ?a  ?b  14  ?f   => ?a  5  ?b,823
?a  13  ?f  ?b  14  ?f   => ?a  5  ?b,824
?b  13  ?f  ?f  14  ?a   => ?a  5  ?b,825
?b  13  ?f  ?a  14  ?f   => ?a  5  ?b,826
?e  13  ?a  ?e  14  ?b   => ?a  5  ?b,827
?a  13  ?e  ?e  14  ?b   => ?a  5  ?b,828
?e  13  ?b  ?a  14  ?e   => ?a  5  ?b,829
?e  13  ?b  ?e  14  ?a   => ?a  5  ?b,830
?b  31  ?f  ?a  6  ?f   => ?a  38  ?b,831
?b  31  ?f  ?f  6  ?a   => ?a  38  ?b,832
?f  31  ?a  ?b  6  ?f   => ?a  38  ?b,833
?a  31  ?f  ?b  6  ?f   => ?a  38  ?b,834
?e  31  ?b  ?a  6  ?e   => ?a  38  ?b,835
?e  31  ?b  ?e  6  ?a   => ?a  38  ?b,836
?a  31  ?e  ?e  6  ?b   => ?a  38  ?b,837
?e  31  ?a  ?e  6  ?b   => ?a  38  ?b,838
?b  2  ?f  ?f  23  ?a   => ?a  2  ?b,839
?b  2  ?f  ?a  23  ?f   => ?a  2  ?b,840
?f  2  ?a  ?b  23  ?f   => ?a  2  ?b,841
?a  2  ?f  ?b  23  ?f   => ?a  2  ?b,842
?e  2  ?b  ?e  23  ?a   => ?a  2  ?b,843
?e  2  ?b  ?a  23  ?e   => ?a  2  ?b,844
?a  2  ?f  ?f  23  ?b   => ?a  2  ?b,845
?e  2  ?a  ?e  23  ?b   => ?a  2  ?b,846
?b  22  ?f  ?f  23  ?a   => ?a  22  ?b,847
?b  22  ?f  ?a  23  ?f   => ?a  22  ?b,848
?e  22  ?b  ?a  23  ?e   => ?a  22  ?b,849
?e  22  ?b  ?e  23  ?a   => ?a  22  ?b,850
?a  22  ?f  ?b  23  ?f   => ?a  22  ?b,851
?f  22  ?a  ?b  23  ?f   => ?a  22  ?b,852
?a  22  ?f  ?f  23  ?b   => ?a  22  ?b,853
?e  22  ?a  ?e  23  ?b   => ?a  22  ?b,854
?f  14  ?a  ?b  38  ?f   => ?a  5  ?b,855
?a  14  ?f  ?b  38  ?f   => ?a  5  ?b,856
?b  14  ?f  ?f  38  ?a   => ?a  5  ?b,857
?b  14  ?f  ?a  38  ?f   => ?a  5  ?b,858
?a  14  ?e  ?e  38  ?b   => ?a  5  ?b,859
?e  14  ?a  ?e  38  ?b   => ?a  5  ?b,860
?b  13  ?f  ?f  6  ?a   => ?a  5  ?b,861
?b  13  ?f  ?a  6  ?f   => ?a  5  ?b,862
?e  14  ?b  ?a  38  ?e   => ?a  5  ?b,863
?e  14  ?b  ?e  38  ?a   => ?a  5  ?b,864
?a  13  ?f  ?b  6  ?f   => ?a  5  ?b,865
?f  13  ?a  ?b  6  ?f   => ?a  5  ?b,866
?e  13  ?b  ?e  6  ?a   => ?a  5  ?b,867
?e  13  ?b  ?a  6  ?e   => ?a  5  ?b,868
?e  13  ?a  ?e  6  ?b   => ?a  5  ?b,869
?a  13  ?e  ?e  6  ?b   => ?a  5  ?b,870
?f  13  ?a  ?b  23  ?f   => ?a  2  ?b,871
?a  13  ?f  ?b  23  ?f   => ?a  2  ?b,872
?b  13  ?f  ?f  23  ?a   => ?a  2  ?b,873
?b  13  ?f  ?a  23  ?f   => ?a  2  ?b,874
?a  13  ?e  ?e  23  ?b   => ?a  2  ?b,875
?e  13  ?a  ?e  23  ?b   => ?a  2  ?b,876
?e  13  ?b  ?a  23  ?e   => ?a  2  ?b,877
?e  13  ?b  ?e  23  ?a   => ?a  2  ?b,878
?b  19  ?f  ?f  6  ?a   => ?a  39  ?b,879
?b  19  ?f  ?a  6  ?f   => ?a  39  ?b,880
?f  19  ?a  ?b  6  ?f   => ?a  39  ?b,881
?a  19  ?f  ?b  6  ?f   => ?a  39  ?b,882
?e  19  ?b  ?a  6  ?e   => ?a  39  ?b,883
?e  19  ?b  ?e  6  ?a   => ?a  39  ?b,884
?a  19  ?f  ?f  6  ?b   => ?a  39  ?b,885
?e  19  ?a  ?e  6  ?b   => ?a  39  ?b,886
?b  13  ?f  ?f  6  ?a   => ?a  11  ?b,887
?b  13  ?f  ?a  6  ?f   => ?a  11  ?b,888
