id,rule
666,?b 13 ?a => ?a 39 ?b
667,?b 15 ?a => ?a 39 ?b
668,?b 25 ?a => ?a 39 ?b
669,?b 11 ?a => ?a 39 ?b
670,?b 31 ?a => ?a 39 ?b
671,?b 23 ?a => ?a 39 ?b
672,?b 14 ?a => ?a 39 ?b
673,?b 19 ?a => ?a 39 ?b
674,?b 26 ?a => ?a 39 ?b
675,?b 6 ?a => ?a 39 ?b
676,?b 20 ?a => ?a 39 ?b
677,?b 22 ?a => ?a 39 ?b
678,?b 21 ?a => ?a 39 ?b
679,?b 2 ?a => ?a 39 ?b
680,?b 5 ?a => ?a 39 ?b
681,?b 38 ?a => ?a 39 ?b
682,?b 37 ?a => ?a 39 ?b
683,?b 32 ?a => ?a 39 ?b
684,?b 10 ?a => ?a 39 ?b
685,?b 30 ?a => ?a 39 ?b
686,?b 3 ?a => ?a 39 ?b
687,?b 18 ?a => ?a 39 ?b
688,?b 4 ?a => ?a 39 ?b
689,?b 12 ?a => ?a 39 ?b
690,?a 21 ?b => ?a 39 ?b
691,?a 26 ?b => ?a 39 ?b
692,?a 36 ?b => ?a 39 ?b
693,?a 32 ?b => ?a 39 ?b
694,?a 25 ?b => ?a 39 ?b
695,?a 29 ?b => ?a 39 ?b
696,?a 28 ?b => ?a 39 ?b
697,?a 33 ?b => ?a 39 ?b
698,?a 4 ?b => ?a 39 ?b
699,?a 6 ?b => ?a 39 ?b
700,?a 13 ?b => ?a 39 ?b
701,?a 18 ?b => ?a 39 ?b
702,?a 34 ?b => ?a 39 ?b
703,?a 2 ?b => ?a 39 ?b
704,?a 22 ?b => ?a 39 ?b
705,?a 11 ?b => ?a 39 ?b
706,?a 14 ?b => ?a 39 ?b
707,?a 38 ?b => ?a 39 ?b
708,?a 23 ?b => ?a 39 ?b
709,?a 17 ?b => ?a 39 ?b
710,?a 8 ?b => ?a 39 ?b
711,?a 15 ?b => ?a 39 ?b
712,?a 37 ?b => ?a 39 ?b
713,?a 31 ?b => ?a 39 ?b
714,?a 20 ?b => ?a 39 ?b
715,?a 12 ?b => ?a 39 ?b
716,?a 19 ?b => ?a 39 ?b
717,?a 5 ?b => ?a 39 ?b
718,?a 10 ?b => ?a 39 ?b
719,?a 30 ?b => ?a 39 ?b
720,?a 3 ?b => ?a 39 ?b
721,?b 18 ?a => ?a 18 ?b
722,?b 3 ?a => ?a 18 ?b
723,?b 6 ?a => ?a 18 ?b
724,?b 28 ?a => ?a 18 ?b
725,?b 30 ?a => ?a 18 ?b
726,?b 23 ?a => ?a 18 ?b
727,?b 4 ?a => ?a 18 ?b
728,?b 19 ?a => ?a 18 ?b
729,?b 13 ?a => ?a 18 ?b
730,?b 37 ?a => ?a 18 ?b
731,?b 14 ?a => ?a 18 ?b
732,?b 20 ?a => ?a 18 ?b
733,?b 15 ?a => ?a 18 ?b
734,?b 31 ?a => ?a 18 ?b
735,?b 26 ?a => ?a 18 ?b
736,?b 38 ?a => ?a 18 ?b
737,?b 22 ?a => ?a 18 ?b
738,?b 32 ?a => ?a 18 ?b
739,?b 39 ?a => ?a 18 ?b
740,?b 34 ?a => ?a 18 ?b
741,?b 11 ?a => ?a 18 ?b
742,?b 25 ?a => ?a 18 ?b
743,?b 5 ?a => ?a 18 ?b
744,?b 2 ?a => ?a 18 ?b
745,?b 36 ?a => ?a 18 ?b
746,?b 12 ?a => ?a 18 ?b
747,?b 17 ?a => ?a 18 ?b
748,?b 8 ?a => ?a 18 ?b
749,?b 33 ?a => ?a 18 ?b
750,?b 29 ?a => ?a 18 ?b
751,?b 10 ?a => ?a 18 ?b
752,?a 36 ?b => ?a 18 ?b
753,?a 37 ?b => ?a 18 ?b
754,?a 26 ?b => ?a 18 ?b
755,?a 15 ?b => ?a 18 ?b
756,?a 20 ?b => ?a 18 ?b
757,?a 10 ?b => ?a 18 ?b
758,?a 29 ?b => ?a 18 ?b
759,?a 30 ?b => ?a 18 ?b
760,?a 32 ?b => ?a 18 ?b
761,?a 28 ?b => ?a 18 ?b
762,?a 39 ?b => ?a 18 ?b
763,?a 25 ?b => ?a 18 ?b
764,?a 8 ?b => ?a 18 ?b
765,?a 17 ?b => ?a 18 ?b
766,?a 6 ?b => ?a 18 ?b
767,?a 22 ?b => ?a 18 ?b
768,?a 3 ?b => ?a 18 ?b
769,?a 13 ?b => ?a 18 ?b
770,?a 33 ?b => ?a 18 ?b
771,?a 2 ?b => ?a 18 ?b
772,?a 34 ?b => ?a 18 ?b
773,?a 23 ?b => ?a 18 ?b
774,?a 38 ?b => ?a 18 ?b
775,?a 19 ?b => ?a 18 ?b
776,?a 14 ?b => ?a 18 ?b
777,?a 31 ?b => ?a 18 ?b
778,?a 11 ?b => ?a 18 ?b
779,?a 5 ?b => ?a 18 ?b
780,?a 4 ?b => ?a 18 ?b
781,?a 12 ?b => ?a 18 ?b
782,?b 44 ?a => ?a 44 ?b
783,?b 47 ?a => ?a 44 ?b
784,?a 47 ?b => ?a 44 ?b
785,?b 48 ?a => ?a 44 ?b
786,?b 49 ?a => ?a 44 ?b
787,?a 49 ?b => ?a 44 ?b
788,?b 11 ?a => ?a 11 ?b
789,?a 48 ?b => ?a 44 ?b
790,?b 26 ?a => ?a 11 ?b
791,?b 32 ?a => ?a 11 ?b
792,?b 28 ?a => ?a 11 ?b
793,?b 36 ?a => ?a 11 ?b
794,?b 29 ?a => ?a 11 ?b
795,?b 25 ?a => ?a 11 ?b
796,?b 39 ?a => ?a 11 ?b
797,?b 18 ?a => ?a 11 ?b
798,?b 5 ?a => ?a 11 ?b
799,?b 30 ?a => ?a 11 ?b
800,?b 17 ?a => ?a 11 ?b
801,?b 8 ?a => ?a 11 ?b
802,?b 34 ?a => ?a 11 ?b
803,?a 32 ?b => ?a 11 ?b
804,?a 25 ?b => ?a 11 ?b
805,?b 2 ?a => ?a 11 ?b
806,?b 6 ?a => ?a 11 ?b
807,?a 29 ?b => ?a 11 ?b
808,?b 15 ?a => ?a 11 ?b
809,?b 19 ?a => ?a 11 ?b
810,?a 34 ?b => ?a 11 ?b
811,?a 26 ?b => ?a 11 ?b
812,?b 37 ?a => ?a 11 ?b
813,?b 31 ?a => ?a 11 ?b
814,?b 13 ?a => ?a 11 ?b
815,?b 3 ?a => ?a 11 ?b
816,?b 14 ?a => ?a 11 ?b
817,?b 38 ?a => ?a 11 ?b
818,?a 15 ?b => ?a 11 ?b
819,?b 20 ?a => ?a 11 ?b
820,?b 12 ?a => ?a 11 ?b
821,?a 28 ?b => ?a 11 ?b
822,?a 3 ?b => ?a 11 ?b
823,?b 23 ?a => ?a 11 ?b
824,?a 30 ?b => ?a 11 ?b
825,?b 4 ?a => ?a 11 ?b
826,?b 33 ?a => ?a 11 ?b
827,?a 10 ?b => ?a 11 ?b
828,?b 22 ?a => ?a 11 ?b
829,?a 36 ?b => ?a 11 ?b
830,?b 10 ?a => ?a 11 ?b
831,?a 39 ?b => ?a 11 ?b
832,?a 18 ?b => ?a 11 ?b
833,?a 5 ?b => ?a 11 ?b
834,?a 8 ?b => ?a 11 ?b
835,?a 23 ?b => ?a 11 ?b
836,?a 17 ?b => ?a 11 ?b
837,?a 6 ?b => ?a 11 ?b
838,?a 31 ?b => ?a 11 ?b
839,?a 37 ?b => ?a 11 ?b
840,?a 20 ?b => ?a 11 ?b
841,?a 13 ?b => ?a 11 ?b
842,?a 2 ?b => ?a 11 ?b
843,?a 14 ?b => ?a 11 ?b
844,?a 12 ?b => ?a 11 ?b
845,?a 33 ?b => ?a 11 ?b
846,?a 22 ?b => ?a 11 ?b
847,?a 19 ?b => ?a 11 ?b
848,?a 4 ?b => ?a 11 ?b
849,?a 38 ?b => ?a 11 ?b
850,?b 5 ?a => ?a 5 ?b
851,?b 28 ?a => ?a 5 ?b
852,?b 18 ?a => ?a 5 ?b
853,?b 10 ?a => ?a 5 ?b
854,?b 32 ?a => ?a 5 ?b
855,?b 39 ?a => ?a 5 ?b
856,?b 6 ?a => ?a 5 ?b
857,?b 31 ?a => ?a 5 ?b
858,?b 3 ?a => ?a 5 ?b
859,?b 26 ?a => ?a 5 ?b
860,?b 36 ?a => ?a 5 ?b
861,?b 19 ?a => ?a 5 ?b
862,?b 22 ?a => ?a 5 ?b
863,?b 23 ?a => ?a 5 ?b
864,?b 14 ?a => ?a 5 ?b
865,?b 13 ?a => ?a 5 ?b
866,?b 38 ?a => ?a 5 ?b
867,?b 11 ?a => ?a 5 ?b
868,?b 29 ?a => ?a 5 ?b
869,?b 25 ?a => ?a 5 ?b
870,?b 2 ?a => ?a 5 ?b
871,?b 37 ?a => ?a 5 ?b
872,?b 12 ?a => ?a 5 ?b
873,?b 20 ?a => ?a 5 ?b
874,?b 15 ?a => ?a 5 ?b
875,?b 34 ?a => ?a 5 ?b
876,?b 4 ?a => ?a 5 ?b
877,?b 30 ?a => ?a 5 ?b
878,?b 8 ?a => ?a 5 ?b
879,?b 17 ?a => ?a 5 ?b
880,?b 33 ?a => ?a 5 ?b
881,?a 34 ?b => ?a 5 ?b
882,?a 37 ?b => ?a 5 ?b
883,?a 26 ?b => ?a 5 ?b
884,?a 20 ?b => ?a 5 ?b
885,?a 32 ?b => ?a 5 ?b
886,?a 10 ?b => ?a 5 ?b
887,?a 30 ?b => ?a 5 ?b
888,?a 29 ?b => ?a 5 ?b
889,?a 15 ?b => ?a 5 ?b
890,?a 25 ?b => ?a 5 ?b
891,?a 36 ?b => ?a 5 ?b
892,?a 13 ?b => ?a 5 ?b
893,?a 28 ?b => ?a 5 ?b
894,?a 33 ?b => ?a 5 ?b
895,?a 38 ?b => ?a 5 ?b
896,?a 11 ?b => ?a 5 ?b
897,?a 18 ?b => ?a 5 ?b
898,?a 2 ?b => ?a 5 ?b
899,?a 39 ?b => ?a 5 ?b
900,?a 22 ?b => ?a 5 ?b
901,?a 4 ?b => ?a 5 ?b
902,?a 17 ?b => ?a 5 ?b
903,?a 19 ?b => ?a 5 ?b
904,?a 12 ?b => ?a 5 ?b
905,?a 6 ?b => ?a 5 ?b
906,?a 31 ?b => ?a 5 ?b
907,?a 23 ?b => ?a 5 ?b
908,?a 14 ?b => ?a 5 ?b
909,?a 3 ?b => ?a 5 ?b
910,?a 8 ?b => ?a 5 ?b
911,?b 22 ?a => ?a 22 ?b
912,?b 36 ?a => ?a 22 ?b
913,?b 15 ?a => ?a 22 ?b
914,?b 18 ?a => ?a 22 ?b
915,?b 29 ?a => ?a 22 ?b
916,?b 37 ?a => ?a 22 ?b
917,?b 12 ?a => ?a 22 ?b
918,?b 25 ?a => ?a 22 ?b
919,?b 17 ?a => ?a 22 ?b
920,?b 30 ?a => ?a 22 ?b
921,?b 26 ?a => ?a 22 ?b
922,?b 33 ?a => ?a 22 ?b
923,?b 6 ?a => ?a 22 ?b
924,?b 38 ?a => ?a 22 ?b
925,?b 23 ?a => ?a 22 ?b
926,?b 14 ?a => ?a 22 ?b
927,?b 28 ?a => ?a 22 ?b
928,?b 19 ?a => ?a 22 ?b
929,?b 31 ?a => ?a 22 ?b
930,?b 39 ?a => ?a 22 ?b
931,?b 5 ?a => ?a 22 ?b
932,?b 32 ?a => ?a 22 ?b
933,?b 34 ?a => ?a 22 ?b
934,?b 2 ?a => ?a 22 ?b
935,?b 13 ?a => ?a 22 ?b
936,?a 26 ?b => ?a 22 ?b
937,?b 11 ?a => ?a 22 ?b
938,?b 20 ?a => ?a 22 ?b
939,?b 8 ?a => ?a 22 ?b
940,?a 32 ?b => ?a 22 ?b
941,?b 4 ?a => ?a 22 ?b
942,?a 25 ?b => ?a 22 ?b
943,?a 29 ?b => ?a 22 ?b
944,?b 10 ?a => ?a 22 ?b
945,?a 28 ?b => ?a 22 ?b
946,?b 3 ?a => ?a 22 ?b
947,?a 37 ?b => ?a 22 ?b
948,?a 20 ?b => ?a 22 ?b
949,?a 18 ?b => ?a 22 ?b
950,?a 30 ?b => ?a 22 ?b
951,?a 8 ?b => ?a 22 ?b
952,?a 14 ?b => ?a 22 ?b
953,?a 39 ?b => ?a 22 ?b
954,?a 23 ?b => ?a 22 ?b
955,?a 36 ?b => ?a 22 ?b
956,?a 2 ?b => ?a 22 ?b
957,?a 4 ?b => ?a 22 ?b
958,?a 17 ?b => ?a 22 ?b
959,?a 12 ?b => ?a 22 ?b
960,?a 5 ?b => ?a 22 ?b
961,?a 34 ?b => ?a 22 ?b
962,?a 15 ?b => ?a 22 ?b
963,?a 19 ?b => ?a 22 ?b
964,?a 13 ?b => ?a 22 ?b
965,?a 6 ?b => ?a 22 ?b
966,?a 38 ?b => ?a 22 ?b
967,?a 10 ?b => ?a 22 ?b
968,?a 31 ?b => ?a 22 ?b
969,?a 3 ?b => ?a 22 ?b
970,?a 11 ?b => ?a 22 ?b
971,?a 33 ?b => ?a 22 ?b
972,?b 2 ?a => ?a 2 ?b
973,?b 18 ?a => ?a 2 ?b
974,?b 37 ?a => ?a 2 ?b
975,?b 8 ?a => ?a 2 ?b
976,?b 17 ?a => ?a 2 ?b
977,?b 20 ?a => ?a 2 ?b
978,?b 6 ?a => ?a 2 ?b
979,?b 11 ?a => ?a 2 ?b
980,?b 33 ?a => ?a 2 ?b
981,?b 34 ?a => ?a 2 ?b
982,?b 19 ?a => ?a 2 ?b
983,?b 14 ?a => ?a 2 ?b
984,?b 3 ?a => ?a 2 ?b
985,?b 31 ?a => ?a 2 ?b
986,?b 26 ?a => ?a 2 ?b
987,?b 13 ?a => ?a 2 ?b
988,?b 30 ?a => ?a 2 ?b
989,?b 5 ?a => ?a 2 ?b
990,?b 23 ?a => ?a 2 ?b
991,?b 36 ?a => ?a 2 ?b
992,?b 28 ?a => ?a 2 ?b
993,?b 38 ?a => ?a 2 ?b
994,?b 22 ?a => ?a 2 ?b
995,?b 39 ?a => ?a 2 ?b
996,?b 29 ?a => ?a 2 ?b
997,?b 12 ?a => ?a 2 ?b
998,?b 25 ?a => ?a 2 ?b
999,?b 15 ?a => ?a 2 ?b
1000,?b 32 ?a => ?a 2 ?b
1001,?b 4 ?a => ?a 2 ?b
1002,?b 10 ?a => ?a 2 ?b
1003,?a 26 ?b => ?a 2 ?b
1004,?a 15 ?b => ?a 2 ?b
1005,?a 34 ?b => ?a 2 ?b
1006,?a 37 ?b => ?a 2 ?b
1007,?a 20 ?b => ?a 2 ?b
1008,?a 32 ?b => ?a 2 ?b
1009,?a 25 ?b => ?a 2 ?b
1010,?a 33 ?b => ?a 2 ?b
1011,?a 29 ?b => ?a 2 ?b
1012,?a 10 ?b => ?a 2 ?b
1013,?a 36 ?b => ?a 2 ?b
1014,?a 28 ?b => ?a 2 ?b
1015,?a 38 ?b => ?a 2 ?b
1016,?a 13 ?b => ?a 2 ?b
1017,?a 6 ?b => ?a 2 ?b
1018,?a 30 ?b => ?a 2 ?b
1019,?a 3 ?b => ?a 2 ?b
1020,?a 19 ?b => ?a 2 ?b
1021,?a 4 ?b => ?a 2 ?b
1022,?a 11 ?b => ?a 2 ?b
1023,?a 39 ?b => ?a 2 ?b
1024,?a 8 ?b => ?a 2 ?b
1025,?a 17 ?b => ?a 2 ?b
1026,?a 14 ?b => ?a 2 ?b
1027,?a 23 ?b => ?a 2 ?b
1028,?a 22 ?b => ?a 2 ?b
1029,?a 31 ?b => ?a 2 ?b
1030,?a 18 ?b => ?a 2 ?b
1031,?a 12 ?b => ?a 2 ?b
1032,?a 5 ?b => ?a 2 ?b
1033,?b 38 ?a => ?a 38 ?b
1034,?b 36 ?a => ?a 38 ?b
1035,?b 26 ?a => ?a 38 ?b
1036,?b 28 ?a => ?a 38 ?b
1037,?b 29 ?a => ?a 38 ?b
1038,?b 25 ?a => ?a 38 ?b
1039,?b 32 ?a => ?a 38 ?b
1040,?b 34 ?a => ?a 38 ?b
1041,?b 39 ?a => ?a 38 ?b
1042,?b 33 ?a => ?a 38 ?b
1043,?b 4 ?a => ?a 38 ?b
1044,?b 17 ?a => ?a 38 ?b
1045,?b 8 ?a => ?a 38 ?b
1046,?b 2 ?a => ?a 38 ?b
1047,?b 30 ?a => ?a 38 ?b
1048,?b 3 ?a => ?a 38 ?b
1049,?b 31 ?a => ?a 38 ?b
1050,?b 23 ?a => ?a 38 ?b
1051,?b 13 ?a => ?a 38 ?b
1052,?b 6 ?a => ?a 38 ?b
1053,?b 14 ?a => ?a 38 ?b
1054,?b 19 ?a => ?a 38 ?b
1055,?b 37 ?a => ?a 38 ?b
1056,?b 15 ?a => ?a 38 ?b
1057,?b 11 ?a => ?a 38 ?b
1058,?b 12 ?a => ?a 38 ?b
1059,?b 22 ?a => ?a 38 ?b
1060,?b 5 ?a => ?a 38 ?b
1061,?b 20 ?a => ?a 38 ?b
1062,?b 18 ?a => ?a 38 ?b
1063,?b 10 ?a => ?a 38 ?b
1064,?a 32 ?b => ?a 38 ?b
1065,?a 26 ?b => ?a 38 ?b
1066,?a 34 ?b => ?a 38 ?b
1067,?a 28 ?b => ?a 38 ?b
1068,?a 25 ?b => ?a 38 ?b
1069,?a 37 ?b => ?a 38 ?b
1070,?a 15 ?b => ?a 38 ?b
1071,?a 20 ?b => ?a 38 ?b
1072,?a 29 ?b => ?a 38 ?b
1073,?a 36 ?b => ?a 38 ?b
1074,?a 33 ?b => ?a 38 ?b
1075,?a 5 ?b => ?a 38 ?b
1076,?a 10 ?b => ?a 38 ?b
1077,?a 4 ?b => ?a 38 ?b
1078,?a 3 ?b => ?a 38 ?b
1079,?a 17 ?b => ?a 38 ?b
1080,?a 8 ?b => ?a 38 ?b
1081,?a 39 ?b => ?a 38 ?b
1082,?a 31 ?b => ?a 38 ?b
1083,?a 18 ?b => ?a 38 ?b
1084,?a 14 ?b => ?a 38 ?b
1085,?a 23 ?b => ?a 38 ?b
1086,?a 2 ?b => ?a 38 ?b
1087,?a 11 ?b => ?a 38 ?b
1088,?a 22 ?b => ?a 38 ?b
1089,?a 13 ?b => ?a 38 ?b
1090,?a 6 ?b => ?a 38 ?b
1091,?a 30 ?b => ?a 38 ?b
1092,?a 19 ?b => ?a 38 ?b
1093,?a 12 ?b => ?a 38 ?b
1094,?b 19 ?a => ?a 19 ?b
1095,?b 36 ?a => ?a 19 ?b
1096,?b 28 ?a => ?a 19 ?b
1097,?b 29 ?a => ?a 19 ?b
1098,?b 20 ?a => ?a 19 ?b
1099,?b 26 ?a => ?a 19 ?b
1100,?b 37 ?a => ?a 19 ?b
1101,?b 34 ?a => ?a 19 ?b
1102,?b 32 ?a => ?a 19 ?b
1103,?b 15 ?a => ?a 19 ?b
1104,?b 39 ?a => ?a 19 ?b
1105,?b 5 ?a => ?a 19 ?b
1106,?b 3 ?a => ?a 19 ?b
1107,?b 18 ?a => ?a 19 ?b
1108,?b 11 ?a => ?a 19 ?b
1109,?b 38 ?a => ?a 19 ?b
1110,?b 2 ?a => ?a 19 ?b
1111,?b 22 ?a => ?a 19 ?b
1112,?b 25 ?a => ?a 19 ?b
1113,?b 14 ?a => ?a 19 ?b
1114,?b 6 ?a => ?a 19 ?b
1115,?b 13 ?a => ?a 19 ?b
1116,?b 23 ?a => ?a 19 ?b
1117,?b 31 ?a => ?a 19 ?b
1118,?b 12 ?a => ?a 19 ?b
1119,?b 4 ?a => ?a 19 ?b
1120,?b 8 ?a => ?a 19 ?b
1121,?b 33 ?a => ?a 19 ?b
1122,?b 17 ?a => ?a 19 ?b
1123,?b 10 ?a => ?a 19 ?b
1124,?b 30 ?a => ?a 19 ?b
1125,?a 32 ?b => ?a 19 ?b
1126,?a 36 ?b => ?a 19 ?b
1127,?a 28 ?b => ?a 19 ?b
1128,?a 25 ?b => ?a 19 ?b
1129,?a 26 ?b => ?a 19 ?b
1130,?a 29 ?b => ?a 19 ?b
1131,?a 20 ?b => ?a 19 ?b
1132,?a 15 ?b => ?a 19 ?b
1133,?a 10 ?b => ?a 19 ?b
1134,?a 8 ?b => ?a 19 ?b
1135,?a 12 ?b => ?a 19 ?b
1136,?a 13 ?b => ?a 19 ?b
1137,?a 5 ?b => ?a 19 ?b
1138,?a 23 ?b => ?a 19 ?b
1139,?a 30 ?b => ?a 19 ?b
1140,?a 3 ?b => ?a 19 ?b
1141,?a 39 ?b => ?a 19 ?b
1142,?a 14 ?b => ?a 19 ?b
1143,?a 38 ?b => ?a 19 ?b
1144,?a 11 ?b => ?a 19 ?b
1145,?a 17 ?b => ?a 19 ?b
1146,?a 18 ?b => ?a 19 ?b
1147,?a 37 ?b => ?a 19 ?b
1148,?a 34 ?b => ?a 19 ?b
1149,?a 2 ?b => ?a 19 ?b
1150,?a 6 ?b => ?a 19 ?b
1151,?a 31 ?b => ?a 19 ?b
1152,?a 22 ?b => ?a 19 ?b
1153,?a 4 ?b => ?a 19 ?b
1154,?a 33 ?b => ?a 19 ?b
1155,?b 14 ?a => ?a 14 ?b
1156,?b 36 ?a => ?a 14 ?b
1157,?b 32 ?a => ?a 14 ?b
1158,?b 34 ?a => ?a 14 ?b
1159,?b 25 ?a => ?a 14 ?b
1160,?b 20 ?a => ?a 14 ?b
1161,?b 37 ?a => ?a 14 ?b
1162,?b 4 ?a => ?a 14 ?b
1163,?b 17 ?a => ?a 14 ?b
1164,?b 18 ?a => ?a 14 ?b
1165,?b 3 ?a => ?a 14 ?b
1166,?b 11 ?a => ?a 14 ?b
1167,?b 5 ?a => ?a 14 ?b
1168,?b 22 ?a => ?a 14 ?b
1169,?b 10 ?a => ?a 14 ?b
1170,?b 33 ?a => ?a 14 ?b
1171,?b 19 ?a => ?a 14 ?b
1172,?b 29 ?a => ?a 14 ?b
1173,?b 28 ?a => ?a 14 ?b
1174,?b 31 ?a => ?a 14 ?b
1175,?b 6 ?a => ?a 14 ?b
1176,?b 15 ?a => ?a 14 ?b
1177,?b 23 ?a => ?a 14 ?b
1178,?b 2 ?a => ?a 14 ?b
1179,?b 12 ?a => ?a 14 ?b
1180,?b 39 ?a => ?a 14 ?b
1181,?b 38 ?a => ?a 14 ?b
1182,?b 13 ?a => ?a 14 ?b
1183,?b 8 ?a => ?a 14 ?b
1184,?a 29 ?b => ?a 14 ?b
1185,?a 36 ?b => ?a 14 ?b
1186,?a 15 ?b => ?a 14 ?b
1187,?a 37 ?b => ?a 14 ?b
1188,?a 20 ?b => ?a 14 ?b
1189,?b 30 ?a => ?a 14 ?b
1190,?a 32 ?b => ?a 14 ?b
1191,?a 13 ?b => ?a 14 ?b
1192,?a 6 ?b => ?a 14 ?b
1193,?a 3 ?b => ?a 14 ?b
1194,?a 30 ?b => ?a 14 ?b
1195,?a 25 ?b => ?a 14 ?b
1196,?a 28 ?b => ?a 14 ?b
1197,?a 12 ?b => ?a 14 ?b
1198,?a 33 ?b => ?a 14 ?b
1199,?a 18 ?b => ?a 14 ?b
1200,?a 34 ?b => ?a 14 ?b
1201,?a 4 ?b => ?a 14 ?b
1202,?a 8 ?b => ?a 14 ?b
1203,?a 23 ?b => ?a 14 ?b
1204,?a 22 ?b => ?a 14 ?b
1205,?a 5 ?b => ?a 14 ?b
1206,?a 17 ?b => ?a 14 ?b
1207,?a 2 ?b => ?a 14 ?b
1208,?a 19 ?b => ?a 14 ?b
1209,?a 38 ?b => ?a 14 ?b
1210,?a 31 ?b => ?a 14 ?b
1211,?a 11 ?b => ?a 14 ?b
1212,?a 10 ?b => ?a 14 ?b
1213,?a 39 ?b => ?a 14 ?b
1214,?b 13 ?a => ?a 13 ?b
1215,?b 26 ?a => ?a 13 ?b
1216,?b 25 ?a => ?a 13 ?b
1217,?b 29 ?a => ?a 13 ?b
1218,?b 28 ?a => ?a 13 ?b
1219,?b 20 ?a => ?a 13 ?b
1220,?b 32 ?a => ?a 13 ?b
1221,?b 3 ?a => ?a 13 ?b
1222,?b 10 ?a => ?a 13 ?b
1223,?b 34 ?a => ?a 13 ?b
1224,?b 36 ?a => ?a 13 ?b
1225,?b 5 ?a => ?a 13 ?b
1226,?b 22 ?a => ?a 13 ?b
1227,?b 2 ?a => ?a 13 ?b
1228,?b 11 ?a => ?a 13 ?b
1229,?b 15 ?a => ?a 13 ?b
1230,?b 37 ?a => ?a 13 ?b
1231,?b 23 ?a => ?a 13 ?b
1232,?a 26 ?b => ?a 13 ?b
1233,?a 25 ?b => ?a 13 ?b
1234,?b 31 ?a => ?a 13 ?b
1235,?a 32 ?b => ?a 13 ?b
1236,?a 36 ?b => ?a 13 ?b
1237,?a 29 ?b => ?a 13 ?b
1238,?b 30 ?a => ?a 13 ?b
1239,?b 12 ?a => ?a 13 ?b
1240,?b 6 ?a => ?a 13 ?b
1241,?b 19 ?a => ?a 13 ?b
1242,?a 37 ?b => ?a 13 ?b
1243,?a 10 ?b => ?a 13 ?b
1244,?a 4 ?b => ?a 13 ?b
1245,?a 2 ?b => ?a 13 ?b
1246,?a 17 ?b => ?a 13 ?b
1247,?b 39 ?a => ?a 13 ?b
1248,?a 5 ?b => ?a 13 ?b
1249,?a 15 ?b => ?a 13 ?b
1250,?b 17 ?a => ?a 13 ?b
1251,?b 18 ?a => ?a 13 ?b
1252,?b 4 ?a => ?a 13 ?b
1253,?a 11 ?b => ?a 13 ?b
1254,?a 3 ?b => ?a 13 ?b
1255,?a 8 ?b => ?a 13 ?b
1256,?b 33 ?a => ?a 13 ?b
1257,?a 34 ?b => ?a 13 ?b
1258,?b 38 ?a => ?a 13 ?b
1259,?a 28 ?b => ?a 13 ?b
1260,?a 31 ?b => ?a 13 ?b
1261,?b 8 ?a => ?a 13 ?b
1262,?a 23 ?b => ?a 13 ?b
1263,?a 38 ?b => ?a 13 ?b
1264,?b 14 ?a => ?a 13 ?b
1265,?a 6 ?b => ?a 13 ?b
1266,?a 30 ?b => ?a 13 ?b
1267,?a 39 ?b => ?a 13 ?b
1268,?a 19 ?b => ?a 13 ?b
1269,?a 22 ?b => ?a 13 ?b
1270,?a 20 ?b => ?a 13 ?b
1271,?a 12 ?b => ?a 13 ?b
1272,?a 14 ?b => ?a 13 ?b
1273,?a 18 ?b => ?a 13 ?b
1274,?a 33 ?b => ?a 13 ?b
1275,?b 23 ?a => ?a 23 ?b
1276,?b 37 ?a => ?a 23 ?b
1277,?b 3 ?a => ?a 23 ?b
1278,?b 10 ?a => ?a 23 ?b
1279,?b 34 ?a => ?a 23 ?b
1280,?b 4 ?a => ?a 23 ?b
1281,?b 12 ?a => ?a 23 ?b
1282,?b 26 ?a => ?a 23 ?b
1283,?b 39 ?a => ?a 23 ?b
1284,?b 25 ?a => ?a 23 ?b
1285,?b 33 ?a => ?a 23 ?b
1286,?b 18 ?a => ?a 23 ?b
1287,?b 38 ?a => ?a 23 ?b
1288,?b 17 ?a => ?a 23 ?b
1289,?b 8 ?a => ?a 23 ?b
1290,?b 36 ?a => ?a 23 ?b
1291,?b 28 ?a => ?a 23 ?b
1292,?b 19 ?a => ?a 23 ?b
1293,?b 2 ?a => ?a 23 ?b
1294,?b 29 ?a => ?a 23 ?b
1295,?b 32 ?a => ?a 23 ?b
1296,?b 6 ?a => ?a 23 ?b
1297,?b 31 ?a => ?a 23 ?b
1298,?b 20 ?a => ?a 23 ?b
1299,?b 13 ?a => ?a 23 ?b
1300,?b 15 ?a => ?a 23 ?b
1301,?b 11 ?a => ?a 23 ?b
1302,?b 22 ?a => ?a 23 ?b
1303,?b 14 ?a => ?a 23 ?b
1304,?b 5 ?a => ?a 23 ?b
1305,?b 30 ?a => ?a 23 ?b
1306,?a 26 ?b => ?a 23 ?b
1307,?a 34 ?b => ?a 23 ?b
1308,?a 28 ?b => ?a 23 ?b
1309,?a 37 ?b => ?a 23 ?b
1310,?a 20 ?b => ?a 23 ?b
1311,?a 30 ?b => ?a 23 ?b
1312,?a 32 ?b => ?a 23 ?b
1313,?a 8 ?b => ?a 23 ?b
1314,?a 10 ?b => ?a 23 ?b
1315,?a 13 ?b => ?a 23 ?b
1316,?a 39 ?b => ?a 23 ?b
