label,ID
protein_14731,1685
protein_3529,1686
protein_12112,1687
disease_3999,1688
protein_17375,1689
disease_3502,1690
protein_9162,1691
disease_6671,1692
disease_687,1693
disease_3630,1694
protein_4931,1695
protein_2214,1696
protein_9910,1697
disease_2622,1698
protein_4366,1699
protein_7900,1700
protein_9218,1701
protein_9916,1702
protein_16107,1703
protein_7899,1704
protein_2519,1705
disease_57,1706
protein_14359,1707
protein_8357,1708
protein_8971,1709
protein_13628,1710
protein_11777,1711
protein_17095,1712
disease_2343,1713
protein_12023,1714
protein_1577,1715
protein_6813,1716
disease_3552,1717
protein_15056,1718
protein_9603,1719
protein_3851,1720
protein_11380,1721
disease_4674,1722
protein_2014,1723
disease_2731,1724
protein_13941,1725
disease_4466,1726
protein_636,1727
disease_2277,1728
protein_13358,1729
disease_1312,1730
protein_174,1731
protein_11337,1732
protein_12104,1733
protein_3197,1734
protein_12644,1735
protein_1293,1736
protein_13253,1737
disease_984,1738
protein_8924,1739
disease_6239,1740
protein_10996,1741
disease_914,1742
protein_9935,1743
disease_44,1744
disease_5722,1745
protein_9103,1746
disease_574,1747
protein_6324,1748
disease_1356,1749
protein_8764,1750
disease_343,1751
protein_12144,1752
disease_5529,1753
protein_17002,1754
protein_879,1755
disease_4615,1756
protein_1432,1757
protein_9031,1758
protein_670,1759
protein_13952,1760
protein_7237,1761
disease_5858,1762
protein_9026,1763
disease_1041,1764
protein_5704,1765
protein_13430,1766
protein_16718,1767
disease_154,1768
protein_13317,1769
protein_2976,1770
protein_6830,1771
protein_13897,1772
protein_13373,1773
disease_4563,1774
protein_12431,1775
disease_10674,1776
protein_10813,1777
disease_3557,1778
protein_3819,1779
disease_1816,1780
protein_13004,1781
disease_429,1782
protein_15402,1783
disease_410,1784
protein_13606,1785
disease_2400,1786
protein_15107,1787
disease_2337,1788
protein_11725,1789
disease_2516,1790
disease_10557,1791
disease_3554,1792
protein_9967,1793
protein_7393,1794
disease_803,1795
protein_13523,1796
disease_3672,1797
protein_13531,1798
disease_5280,1799
protein_9836,1800
disease_4449,1801
protein_9791,1802
disease_1513,1803
protein_8362,1804
protein_12643,1805
disease_7058,1806
protein_11800,1807
disease_750,1808
protein_9971,1809
protein_11405,1810
disease_1637,1811
disease_2700,1812
protein_7574,1813
disease_4690,1814
protein_3778,1815
disease_10355,1816
protein_15104,1817
disease_1931,1818
protein_4939,1819
protein_13480,1820
protein_909,1821
protein_3339,1822
protein_16028,1823
protein_6912,1824
disease_798,1825
disease_3253,1826
protein_13089,1827
protein_11516,1828
protein_1333,1829
protein_9069,1830
disease_6216,1831
protein_1167,1832
protein_6253,1833
protein_16986,1834
disease_762,1835
protein_11884,1836
disease_2016,1837
protein_4915,1838
protein_11922,1839
protein_15493,1840
protein_13147,1841
disease_8124,1842
protein_8702,1843
disease_338,1844
protein_12980,1845
disease_5269,1846
protein_3825,1847
disease_4074,1848
protein_6836,1849
disease_5146,1850
protein_10173,1851
disease_2799,1852
protein_9864,1853
protein_5250,1854
disease_9917,1855
protein_13073,1856
disease_2677,1857
protein_7245,1858
protein_15092,1859
protein_4250,1860
protein_2000,1861
protein_9853,1862
disease_3685,1863
protein_4108,1864
disease_6725,1865
protein_2698,1866
protein_6334,1867
protein_1190,1868
disease_4423,1869
protein_8260,1870
disease_5532,1871
protein_4897,1872
disease_5459,1873
protein_2098,1874
disease_5698,1875
disease_610,1876
protein_3857,1877
disease_9421,1878
protein_7506,1879
disease_8458,1880
protein_4098,1881
disease_4283,1882
protein_6073,1883
disease_275,1884
protein_2225,1885
protein_9321,1886
disease_844,1887
disease_2934,1888
protein_14505,1889
disease_3234,1890
protein_11539,1891
disease_1815,1892
protein_15970,1893
disease_7331,1894
disease_3769,1895
protein_318,1896
disease_2173,1897
disease_8795,1898
disease_5822,1899
protein_15055,1900
protein_22,1901
protein_17016,1902
disease_4264,1903
protein_16345,1904
disease_1317,1905
disease_1198,1906
disease_2709,1907
protein_15881,1908
disease_4101,1909
disease_4234,1910
disease_7135,1911
protein_13650,1912
disease_2107,1913
disease_2018,1914
protein_9036,1915
disease_376,1916
protein_12915,1917
protein_8591,1918
protein_9039,1919
disease_2630,1920
disease_2324,1921
protein_10730,1922
protein_12053,1923
disease_6964,1924
protein_3252,1925
protein_1481,1926
disease_2334,1927
disease_2558,1928
disease_880,1929
disease_733,1930
protein_11928,1931
disease_4865,1932
protein_11290,1933
disease_889,1934
protein_6853,1935
protein_12465,1936
protein_7383,1937
protein_13617,1938
disease_1707,1939
protein_4093,1940
protein_3803,1941
disease_4594,1942
protein_108,1943
protein_9834,1944
protein_4167,1945
protein_14718,1946
disease_4579,1947
protein_2972,1948
protein_3836,1949
disease_4096,1950
protein_13546,1951
protein_7890,1952
disease_5446,1953
disease_5500,1954
protein_9057,1955
protein_5845,1956
protein_13985,1957
protein_2777,1958
protein_11524,1959
disease_110,1960
protein_4111,1961
protein_13077,1962
protein_8620,1963
disease_10579,1964
protein_8606,1965
disease_9572,1966
protein_11041,1967
protein_2943,1968
disease_9806,1969
protein_9144,1970
disease_1029,1971
disease_3246,1972
protein_4208,1973
disease_1140,1974
protein_9704,1975
protein_4163,1976
protein_3582,1977
disease_10285,1978
disease_3740,1979
protein_7548,1980
disease_987,1981
protein_5773,1982
protein_10512,1983
disease_300,1984
protein_13732,1985
disease_1112,1986
protein_16259,1987
protein_16597,1988
disease_5285,1989
protein_2514,1990
disease_4930,1991
protein_13148,1992
disease_1924,1993
disease_2885,1994
protein_13431,1995
disease_9809,1996
protein_17406,1997
protein_3226,1998
disease_7703,1999
protein_5979,2000
protein_1181,2001
protein_13917,2002
disease_8750,2003
protein_13495,2004
protein_7549,2005
disease_8404,2006
protein_14246,2007
protein_6329,2008
disease_8259,2009
protein_14759,2010
disease_2794,2011
protein_5187,2012
disease_4213,2013
protein_5641,2014
protein_3454,2015
disease_3218,2016
protein_8172,2017
disease_196,2018
disease_4958,2019
protein_12411,2020
protein_14239,2021
disease_1717,2022
protein_2555,2023
disease_5705,2024
disease_1663,2025
protein_15965,2026
disease_5714,2027
protein_2122,2028
protein_17151,2029
disease_9208,2030
protein_4709,2031
disease_6744,2032
protein_12938,2033
protein_10934,2034
disease_2753,2035
disease_4326,2036
protein_7166,2037
disease_266,2038
disease_4919,2039
disease_1479,2040
protein_4818,2041
protein_16194,2042
protein_6345,2043
disease_4621,2044
disease_2641,2045
protein_8365,2046
disease_1125,2047
protein_12978,2048
protein_229,2049
disease_66,2050
disease_4479,2051
protein_13138,2052
protein_12368,2053
disease_7761,2054
protein_10938,2055
protein_10595,2056
protein_11593,2057
protein_8964,2058
disease_2870,2059
protein_13671,2060
protein_2137,2061
disease_10606,2062
disease_6987,2063
protein_3948,2064
disease_10324,2065
protein_16069,2066
protein_16019,2067
disease_8233,2068
protein_12220,2069
protein_5228,2070
disease_7951,2071
protein_12969,2072
protein_9838,2073
disease_7148,2074
protein_9506,2075
protein_10256,2076
disease_252,2077
protein_6803,2078
protein_9448,2079
disease_2652,2080
disease_3146,2081
protein_13283,2082
disease_1732,2083
disease_4736,2084
protein_16643,2085
protein_5464,2086
protein_11515,2087
disease_10131,2088
protein_7087,2089
disease_4998,2090
disease_3442,2091
protein_10093,2092
protein_9600,2093
disease_4950,2094
protein_8327,2095
protein_7369,2096
disease_5205,2097
disease_1824,2098
protein_8929,2099
disease_3559,2100
disease_4244,2101
protein_7582,2102
disease_6959,2103
protein_2174,2104
disease_3834,2105
protein_4358,2106
protein_14968,2107
protein_9329,2108
disease_444,2109
protein_15568,2110
protein_4902,2111
protein_9611,2112
disease_1492,2113
protein_1887,2114
disease_7082,2115
disease_405,2116
protein_4133,2117
disease_2045,2118
protein_8750,2119
disease_796,2120
protein_46,2121
disease_3239,2122
disease_6734,2123
disease_3849,2124
disease_440,2125
protein_15800,2126
disease_3991,2127
protein_6022,2128
protein_16744,2129
protein_12450,2130
disease_5325,2131
protein_17033,2132
disease_284,2133
disease_1293,2134
disease_7460,2135
protein_11645,2136
disease_478,2137
disease_4198,2138
protein_6769,2139
protein_2037,2140
disease_10575,2141
protein_4593,2142
protein_7387,2143
disease_3550,2144
protein_4088,2145
protein_14938,2146
disease_7647,2147
protein_16947,2148
protein_1725,2149
disease_3709,2150
protein_2929,2151
protein_8356,2152
disease_8073,2153
protein_536,2154
protein_3419,2155
disease_9080,2156
protein_12320,2157
protein_114,2158
disease_8506,2159
protein_4645,2160
protein_590,2161
protein_8300,2162
protein_11492,2163
disease_3997,2164
protein_2513,2165
disease_3110,2166
protein_6573,2167
protein_7579,2168
protein_5246,2169
protein_6558,2170
protein_12999,2171
disease_3350,2172
disease_2027,2173
protein_14986,2174
protein_6471,2175
protein_6672,2176
protein_17013,2177
protein_673,2178
disease_3206,2179
disease_9012,2180
disease_2333,2181
protein_3395,2182
disease_7842,2183
disease_149,2184
protein_16727,2185
protein_15225,2186
protein_10978,2187
protein_13727,2188
protein_10186,2189
disease_1711,2190
protein_13460,2191
protein_8637,2192
disease_4337,2193
protein_10219,2194
protein_152,2195
disease_3528,2196
protein_14815,2197
disease_1908,2198
protein_7588,2199
disease_2064,2200
protein_4920,2201
protein_7524,2202
protein_8266,2203
protein_14837,2204
protein_539,2205
disease_4661,2206
protein_9019,2207
disease_7079,2208
protein_13625,2209
disease_7415,2210
disease_2302,2211
disease_4201,2212
disease_4603,2213
protein_6748,2214
disease_7083,2215
protein_3515,2216
disease_9876,2217
protein_6862,2218
protein_1170,2219
disease_4632,2220
disease_3177,2221
protein_12840,2222
disease_9000,2223
disease_5429,2224
protein_9065,2225
protein_15784,2226
disease_1666,2227
protein_13688,2228
disease_5749,2229
protein_2162,2230
disease_4569,2231
protein_11590,2232
disease_1163,2233
protein_12119,2234
disease_10438,2235
protein_7420,2236
disease_5966,2237
disease_6620,2238
protein_8653,2239
protein_3451,2240
disease_1688,2241
protein_5669,2242
disease_7303,2243
protein_9798,2244
disease_4878,2245
protein_11352,2246
protein_8152,2247
disease_81,2248
protein_7376,2249
disease_8767,2250
protein_12983,2251
protein_11555,2252
disease_6875,2253
protein_5438,2254
protein_13368,2255
disease_4721,2256
protein_17122,2257
disease_10614,2258
protein_10002,2259
disease_2373,2260
disease_7122,2261
protein_12370,2262
protein_7136,2263
disease_3983,2264
protein_1883,2265
disease_4842,2266
protein_8600,2267
disease_2171,2268
protein_8862,2269
protein_13086,2270
protein_2510,2271
protein_8727,2272
protein_16537,2273
protein_3080,2274
disease_1833,2275
protein_11799,2276
protein_9352,2277
disease_4288,2278
disease_10042,2279
protein_2421,2280
disease_5531,2281
protein_2682,2282
disease_1109,2283
protein_12800,2284
protein_1897,2285
protein_17073,2286
protein_13937,2287
disease_152,2288
protein_7898,2289
disease_2014,2290
protein_176,2291
disease_457,2292
protein_9271,2293
disease_503,2294
protein_11547,2295
protein_13932,2296
protein_17142,2297
disease_2338,2298
protein_893,2299
protein_5639,2300
protein_11695,2301
disease_10539,2302
disease_941,2303
protein_10792,2304
disease_4735,2305
disease_1653,2306
protein_6463,2307
disease_185,2308
disease_4467,2309
protein_13246,2310
disease_2279,2311
disease_2185,2312
protein_12193,2313
disease_10344,2314
protein_13547,2315
protein_7253,2316
protein_8245,2317
protein_12047,2318
protein_16247,2319
protein_4562,2320
disease_182,2321
protein_8462,2322
disease_10391,2323
protein_14904,2324
protein_11010,2325
protein_5502,2326
disease_1851,2327
protein_3846,2328
protein_13618,2329
disease_2574,2330
protein_1517,2331
disease_2673,2332
protein_13620,2333
disease_743,2334
protein_8096,2335
disease_9663,2336
protein_962,2337
protein_12942,2338
protein_8297,2339
protein_5274,2340
disease_335,2341
protein_4109,2342
protein_13,2343
disease_6586,2344
protein_5578,2345
disease_3816,2346
protein_13403,2347
protein_2125,2348
protein_9151,2349
protein_3820,2350
protein_1503,2351
protein_9878,2352
disease_448,2353
disease_3901,2354
protein_13575,2355
disease_496,2356
protein_14011,2357
disease_6275,2358
disease_8267,2359
protein_16911,2360
protein_7001,2361
disease_5501,2362
disease_2022,2363
disease_4105,2364
disease_3977,2365
protein_2349,2366
disease_2619,2367
protein_11735,2368
disease_6573,2369
protein_10705,2370
protein_904,2371
disease_1927,2372
disease_7907,2373
protein_15326,2374
protein_6772,2375
disease_3303,2376
disease_4952,2377
protein_11964,2378
disease_3631,2379
protein_2463,2380
disease_4236,2381
protein_3776,2382
protein_3947,2383
disease_180,2384
disease_7963,2385
protein_13594,2386
protein_10009,2387
protein_1522,2388
protein_346,2389
disease_2187,2390
disease_8746,2391
protein_10994,2392
protein_16795,2393
protein_12033,2394
protein_6777,2395
disease_3478,2396
protein_11273,2397
protein_3171,2398
disease_9015,2399
protein_8056,2400
disease_7896,2401
protein_6624,2402
protein_13747,2403
protein_4777,2404
disease_4195,2405
protein_15422,2406
protein_12402,2407
disease_1014,2408
protein_13627,2409
disease_1074,2410
